COUNTYFIPS,NAMELSAD,State,Diagnosed Diabetes Percentage,Access to Exercise Opportunities,Physical Inactivity Percentage,Obesity Percentage,Limited Access To Healthy Foods
47103,Lincoln County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
17025,Clay County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
47057,Grainger County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
27025,Chisago County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
42111,Somerset County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
27001,Aitkin County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
37063,Durham County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
22103,St. Tammany Parish,Louisiana,10.1,82.19389065,20.6,28.2,7.837680995
47053,Gibson County,Tennessee,12.1,44.09154037,24.5,34.8,10.61247115
22057,Lafourche Parish,Louisiana,11.6,59.52781412,28.2,34.6,8.433029259
20115,Marion County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
41005,Clackamas County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
39113,Montgomery County,Ohio,11.1,90.51448838,24.8,34.5,10.13499609
49041,Sevier County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
37031,Carteret County,North Carolina,10.6,83.22526291,18,28.7,7.703338063
31117,McPherson County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
29015,Benton County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
40101,Muskogee County,Oklahoma,11.9,55.92759544,26.3,37.5,5.884281668
48401,Rusk County,Texas,9.7,41.40071255,26,35,11.19966081
48437,Swisher County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
49001,Beaver County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
54031,Hardy County,West Virginia,9.4,59.86452763,19.8,32.7,6.440499383
2240,Southeast Fairbanks Census Area,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
72143,Vega Alta Municipio,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
56011,Crook County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
56015,Goshen County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19095,Iowa County,Iowa,8.8,62.09110364,18.4,34.4,1.026150101
18165,Vermillion County,Indiana,8.8,44.8494942,21.2,26.8,1.697897434
13275,Thomas County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
72141,Utuado Municipio,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
34037,Sussex County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5091,Miller County,Arkansas,10.4,65.57912659,28.9,32.8,12.24641577
29095,Jackson County,Missouri,9.8,88.18733887,22.4,31.9,7.832183062
15001,Hawaii County,Hawaii,8.9,66.37435906,18.5,25.9,8.092699746
29107,Lafayette County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
48281,Lampasas County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
51071,Giles County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
37197,Yadkin County,North Carolina,9,27.1910639,17.5,25.8,5.2809704
6017,El Dorado County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
21095,Harlan County,Kentucky,14.2,53.04324066,26.9,36.9,2.896198341
47097,Lauderdale County,Tennessee,12.8,27.00341542,27.6,33.9,4.256152878
35028,Los Alamos County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
47153,Sequatchie County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
51730,Petersburg city,Virginia,14,90.06169032,30.2,34.9,26.76273764
30077,Powell County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
46081,Lawrence County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
8071,Las Animas County,Colorado,9.3,73.07022635,20.8,28.8,12.62361265
22067,Morehouse Parish,Louisiana,8.9,70.61010043,24.9,34.2,13.91896173
22039,Evangeline Parish,Louisiana,9.6,51.09757533,24.6,22.9,6.289346854
42119,Union County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
53025,Grant County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
37083,Halifax County,North Carolina,11.6,39.50375747,21.5,30.8,6.394242676
6027,Inyo County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
37017,Bladen County,North Carolina,9.6,34.31088377,20.1,27.9,7.25114619
13079,Crawford County,Georgia,8.8,2.470308789,18,21.1,16.44565626
41061,Union County,Oregon,9.5,84.09196831,15.7,33.1,3.753844049
12077,Liberty County,Florida,11.2,21.11177525,34.6,34.4,10.06955014
42103,Pike County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
31173,Thurston County,Nebraska,13.6,36.1815562,27,#N/A,#N/A
46075,Jones County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
35027,Lincoln County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
17107,Logan County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
47027,Clay County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19193,Woodbury County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
22031,De Soto Parish,Louisiana,9.3,40.82758103,21.4,29,9.257029661
19165,Shelby County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
37095,Hyde County,North Carolina,8.8,65.07745267,15.8,22,30.08714503
6085,Santa Clara County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
47087,Jackson County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
24025,Harford County,Maryland,9.7,87.08062052,22.2,30.8,4.662052148
46055,Haakon County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
51043,Clarke County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
53021,Franklin County,Washington,10,38.29177488,18.1,29.4,8.878585645
47051,Franklin County,Tennessee,9.4,31.51368995,20,26.5,6.392558549
8035,Douglas County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
31111,Lincoln County,Nebraska,9.8,79.09501764,24.5,40.1,3.135032166
41069,Wheeler County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
55078,Menominee County,Wisconsin,10,5.38752363,25.6,39.7,14.4257631
54055,Mercer County,West Virginia,13,49.48605936,29,36.9,12.64095105
20147,Phillips County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
17101,Lawrence County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
29003,Andrew County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
4025,Yavapai County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
13093,Dooly County,Georgia,10.9,23.36104035,18.2,27.4,25.17204081
31151,Saline County,Nebraska,9.6,55.78873239,27.5,34.1,11.38211015
51087,Henrico County,Virginia,9.2,92.62677766,21.1,31.6,4.726092923
1047,Dallas County,Alabama,13.8,55.9310817,34,39.4,8.767129802
22027,Claiborne Parish,Louisiana,11.4,47.15905787,23.9,27.7,12.00543822
13059,Clarke County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
48063,Camp County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
72055,Gu¨¢nica Municipio,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
37137,Pamlico County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1053,Escambia County,Alabama,13.5,40.29332707,28.2,30.8,5.67654877
27157,Wabasha County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
37159,Rowan County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19181,Warren County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
28135,Tallahatchie County,Mississippi,11.4,26.77851476,25.9,32.4,31.38312276
48175,Goliad County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
53011,Clark County,Washington,8.9,89.2021638,15.4,31.9,3.612978541
38025,Dunn County,North Dakota,8.9,31.75904977,21.1,28.6,13.29522094
42083,McKean County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
42045,Delaware County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013,Aleutians East Borough,Alaska,9.3,0.955109838,19.2,24.2,14.59033316
28077,Lawrence County,Mississippi,10.3,No Data,32.3,31.1,8.208652091
19127,Marshall County,Iowa,9,68.77337138,25.4,32.9,9.615855888
22117,Washington Parish,Louisiana,15.1,34.29867707,29.4,39,3.899802572
47179,Washington County,Tennessee,10.4,64.38578944,24.1,30.7,9.33322183
21163,Meade County,Kentucky,10,44.59128732,21.8,30.1,5.772920725
34031,Passaic County,New Jersey,8.8,97.78782426,28.3,26.4,1.82566343
41071,Yamhill County,Oregon,10.4,72.18452915,20.8,32.6,3.337773155
42041,Cumberland County,Pennsylvania,9.5,76.52523725,18.1,23.9,5.281241532
29031,Cape Girardeau County,Missouri,9.8,71.65208658,21,30.4,9.519329744
25013,Hampden County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
30057,Madison County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
41013,Crook County,Oregon,10.3,72.64753551,17.4,27.3,5.380500142
53075,Whitman County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
21079,Garrard County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
50025,Windham County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
25005,Bristol County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
31031,Cherry County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
42061,Huntingdon County,Pennsylvania,9.1,57.73310391,15.8,21.4,0.465185506
6023,Humboldt County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
31169,Thayer County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19055,Delaware County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
13285,Troup County,Georgia,10.2,69.81385359,23.6,37.3,4.287010684
39109,Miami County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20163,Rooks County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
72011,A?asco Municipio,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
72125,San Germ¨¢n Municipio,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
72013,Arecibo Municipio,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
30005,Blaine County,Montana,12.3,38.54567863,26,33.7,18.42022817
55017,Chippewa County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
22091,St. Helena Parish,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
51161,Roanoke County,Virginia,10.2,71.28366675,23,29,3.397937262
16077,Power County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20161,Riley County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
45059,Laurens County,South Carolina,13.8,56.28146745,29.7,33.8,6.740543519
8007,Archuleta County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
35043,Sandoval County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
22013,Bienville Parish,Louisiana,8.8,16.38681809,15.1,21.4,19.49921343
16079,Shoshone County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
37101,Johnston County,North Carolina,10,67.46645507,23.5,29.9,2.878332137
46041,Dewey County,South Dakota,15.3,51.97132617,30.9,40.7,24.25567612
56029,Park County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
41067,Washington County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
27031,Cook County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16043,Fremont County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
56017,Hot Springs County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
30071,Phillips County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12101,Pasco County,Florida,9.1,83.08532226,26.5,30.4,12.07172528
39153,Summit County,Ohio,10.3,89.41841814,23.7,30.3,7.609336777
39073,Hocking County,Ohio,9.7,74.14908101,29.9,34.4,5.714928257
13251,Screven County,Georgia,10.1,44.56246145,22.1,26.8,9.753775869
19035,Cherokee County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
13053,Chattahoochee County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
31043,Dakota County,Nebraska,10.4,85.04712939,32.3,36,4.938789759
18073,Jasper County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
37161,Rutherford County,North Carolina,11.1,37.44138033,20.7,29.2,5.254688741
8079,Mineral County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5113,Polk County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
72153,Yauco Municipio,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
48177,Gonzales County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
42065,Jefferson County,Pennsylvania,10.3,54.48893805,25.8,28.4,2.316156466
18089,Lake County,Indiana,11.7,90.39969355,25.7,38.1,10.43627968
29113,Lincoln County,Missouri,9.9,29.19758019,24.9,30.8,2.642448997
32011,Eureka County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
39019,Carroll County,Ohio,9,17.11402414,26.9,35.6,1.902416402
48039,Brazoria County,Texas,9.8,79.18771514,26.9,30.2,6.658845917
42043,Dauphin County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
26161,Washtenaw County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
39043,Erie County,Ohio,9.7,81.91725373,25.9,32.3,6.89552766
35017,Grant County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
42109,Snyder County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
33013,Merrimack County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6083,Santa Barbara County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16011,Bingham County,Idaho,9.4,30.68607889,20.1,32.1,11.52789495
27077,Lake of the Woods County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
27119,Polk County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
22021,Caldwell Parish,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
22107,Tensas Parish,Louisiana,8.8,14.62300076,15.5,17.7,38.89959348
40143,Tulsa County,Oklahoma,10.2,90.80929329,25.1,30.8,8.746873864
51047,Culpeper County,Virginia,9.4,62.26948532,23.8,27.1,2.880751367
51009,Amherst County,Virginia,11.5,57.23116867,18.9,23,3.866821808
48287,Lee County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
48395,Robertson County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
40077,Latimer County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
31089,Holt County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
56021,Laramie County,Wyoming,9.1,66.09583815,21,29.6,11.90620227
37181,Vance County,North Carolina,9.6,68.63634362,17.6,23.2,2.993987514
48173,Glasscock County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
30061,Mineral County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
50011,Franklin County,Vermont,9.3,45.396473,25.2,33.5,1.880122641
29181,Ripley County,Missouri,10,50.73758865,24.2,24.8,3.968117799
1109,Pike County,Alabama,10.3,61.14775525,25.6,33.8,10.493585
25001,Barnstable County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
22025,Catahoula Parish,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
48493,Wilson County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
49025,Kane County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
38053,McKenzie County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
37189,Watauga County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16061,Lewis County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
55007,Bayfield County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
36071,Orange County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1073,Jefferson County,Alabama,11.2,72.94044036,27.4,34,12.5866386
6067,Sacramento County,California,8.8,97.99857343,19.2,28.9,4.226967446
6095,Solano County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
51740,Portsmouth city,Virginia,12.4,85.92976396,26.2,40.3,5.895750379
8061,Kiowa County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
48203,Harrison County,Texas,9.2,58.29105149,18.6,23.4,4.836378411
12109,St. Johns County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
39087,Lawrence County,Ohio,13.9,39.11289031,33,37.2,4.459947373
35059,Union County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
37191,Wayne County,North Carolina,13.2,38.94620096,26.9,36.4,10.38685678
31011,Boone County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
37045,Cleveland County,North Carolina,9.9,50.4567793,19.8,26,6.05394473
51191,Washington County,Virginia,9,61.5186967,24.3,29,1.497676645
17045,Edgar County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
17067,Hancock County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
21023,Bracken County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6025,Imperial County,California,9.5,81.1376971,26.1,36.8,7.648735561
19089,Howard County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
28113,Pike County,Mississippi,12.9,45.96822097,31.2,35.4,5.704814062
29093,Iron County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
51111,Lunenburg County,Virginia,9.7,45.01316401,21.4,28.7,0.01850134
51069,Frederick County,Virginia,9.1,70.74388609,18.4,29.9,4.974522213
51165,Rockingham County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5003,Ashley County,Arkansas,9.9,37.3358349,35.5,32.2,9.444407986
29129,Mercer County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
51750,Radford city,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
30091,Sheridan County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
54033,Harrison County,West Virginia,12.3,65.61165864,22.7,36.1,4.134225729
39039,Defiance County,Ohio,9,66.19361119,25.2,37.6,5.733531555
28105,Oktibbeha County,Mississippi,9.7,63.08657255,20.7,34.7,19.4059667
55063,La Crosse County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
55011,Buffalo County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
9001,Fairfield County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
8015,Chaffee County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1011,Bullock County,Alabama,9.4,1.878321422,17,18.7,32.33919039
46051,Grant County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
21193,Perry County,Kentucky,11.7,68.89453887,32,40.1,0.820531679
42001,Adams County,Pennsylvania,9.9,44.27209167,17.8,25.6,4.189161515
47029,Cocke County,Tennessee,11.1,36.53468678,21.7,31.4,11.19443569
48019,Bandera County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
49021,Iron County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
37151,Randolph County,North Carolina,8.9,50.18130256,16.6,25.2,10.25508921
21107,Hopkins County,Kentucky,13.7,49.01108269,32.7,36.8,7.350712678
6077,San Joaquin County,California,9.9,89.54919408,26.2,36,4.535321312
21161,Mason County,Kentucky,9.3,58.67352773,26.1,31.5,6.938975919
30095,Stillwater County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
8077,Mesa County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
49029,Morgan County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
30109,Wibaux County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12019,Clay County,Florida,10.5,82.42475048,27.5,32.3,8.584723286
26051,Gladwin County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
39115,Morgan County,Ohio,10.1,10.94061379,24.7,31.3,7.864572328
21181,Nicholas County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
53033,King County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
13051,Chatham County,Georgia,9.7,86.86860686,21.3,28.4,10.80629321
30015,Chouteau County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
26001,Alcona County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
40109,Oklahoma County,Oklahoma,11,90.8748972,25.2,33.3,6.941416765
42069,Lackawanna County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
39085,Lake County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
29049,Clinton County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
47069,Hardeman County,Tennessee,9.8,25.62286721,28.1,29.2,6.953482463
1049,DeKalb County,Alabama,11.1,38.58161414,26.8,28.5,No Data
6051,Mono County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
17195,Whiteside County,Illinois,8.8,58.86867927,19.7,28.1,6.259333639
16003,Adams County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
21235,Whitley County,Kentucky,11.5,76.61699919,31,33.1,2.454419908
26029,Charlevoix County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
30101,Toole County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
34011,Cumberland County,New Jersey,10.7,69.24944869,30.6,36.6,11.68432198
45013,Beaufort County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
39061,Hamilton County,Ohio,11.2,93.6846159,22.1,30.5,7.920987792
46123,Tripp County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
22065,Madison Parish,Louisiana,9.6,78.67361283,21.8,22.9,3.06356029
8031,Denver County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
8013,Boulder County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
8019,Clear Creek County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
8089,Otero County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
41015,Curry County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
55023,Crawford County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
13241,Rabun County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5007,Benton County,Arkansas,9.1,74.31993458,21.6,30.3,6.689051467
5047,Franklin County,Arkansas,8.8,58.38896552,21.3,28.6,1.889452193
13065,Clinch County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
21025,Breathitt County,Kentucky,11.2,27.47514051,31.6,34.8,11.98288385
1101,Montgomery County,Alabama,14.2,59.16298618,27.8,35.2,10.74431796
13291,Union County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
55111,Sauk County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2130,Ketchikan Gateway Borough,Alaska,8.8,55.85070862,19,37.2,0.400955588
36013,Chautauqua County,New York,9.8,62.56254401,24.2,33.6,5.64770895
30083,Richland County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
17191,Wayne County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
13145,Harris County,Georgia,10.1,12.15963028,17.2,21.3,0.335473164
13259,Stewart County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
21071,Floyd County,Kentucky,14.8,28.57722238,36.1,37.6,2.693946179
48297,Live Oak County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
54015,Clay County,West Virginia,9.3,No Data,21.6,28.8,9.86042865
12075,Levy County,Florida,11.8,50.4521948,32.5,33.5,4.210308534
13315,Wilcox County,Georgia,9.9,No Data,23.6,20.4,5.123410489
72147,Vieques Municipio,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6071,San Bernardino County,California,11.1,82.14297296,21.9,32.7,8.528561395
39119,Muskingum County,Ohio,10.5,70.26512071,28.9,37,10.65593916
5133,Sevier County,Arkansas,11.6,28.08652832,30.3,27.4,13.39540156
48021,Bastrop County,Texas,9.9,45.78878537,24.4,38.5,5.561358814
27141,Sherburne County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
36049,Lewis County,New York,11,38.66430391,23.7,32.4,4.488314269
51149,Prince George County,Virginia,9.2,31.66969909,22.6,27.2,6.94816045
36045,Jefferson County,New York,10.1,52.23481231,24.4,36.2,5.867392304
40053,Grant County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1009,Blount County,Alabama,10.5,23.376714,24.7,27.8,2.512206018
16067,Minidoka County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
17145,Perry County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19125,Marion County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20149,Pottawatomie County,Kansas,8.9,57.54027032,23.4,33.1,2.00064268
29189,St. Louis County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
29025,Caldwell County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
33001,Belknap County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
27011,Big Stone County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
42129,Westmoreland County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
46025,Clark County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
48091,Comal County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
50023,Washington County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
50005,Caledonia County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
23031,York County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
25009,Essex County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
45017,Calhoun County,South Carolina,9,4.803953872,21.9,31.1,0.272468982
47043,Dickson County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2230,Skagway Municipality,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
46033,Custer County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
46061,Hanson County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
45031,Darlington County,South Carolina,13,50.91218823,27.3,32.6,6.872626488
45043,Georgetown County,South Carolina,12.3,69.57511885,26.2,37,9.662270254
31105,Kimball County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20001,Allen County,Kansas,10.9,58.97090719,25.7,33.9,4.182612285
48085,Collin County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
48097,Cooke County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5145,White County,Arkansas,11.9,46.56053765,32,33.2,9.119111732
42133,York County,Pennsylvania,9.3,61.85386646,19.4,27.6,5.438402503
51690,Martinsville city,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
9003,Hartford County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
39097,Madison County,Ohio,10,45.68435593,23.2,24.2,8.235741478
9005,Litchfield County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6081,San Mateo County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
72035,Cayey Municipio,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
72097,Mayag¨¹ez Municipio,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18057,Hamilton County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
49043,Summit County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
55031,Douglas County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20185,Stafford County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
8117,Summit County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
38005,Benson County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6079,San Luis Obispo County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
48263,Kent County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
23013,Knox County,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
